"person_uri","organisation_uri","organisation_label","relationship"
http://www.wikidata.org/entity/Q107313095,http://www.wikidata.org/entity/Q204457,University of Bergen,employment
http://www.wikidata.org/entity/Q107313095,http://www.wikidata.org/entity/Q219615,University of Barcelona,education
http://www.wikidata.org/entity/Q107315601,http://www.wikidata.org/entity/Q11741746,State Committee for Scientific Research,employment
http://www.wikidata.org/entity/Q107315601,http://www.wikidata.org/entity/Q144488,University of Warsaw,education
http://www.wikidata.org/entity/Q107315601,http://www.wikidata.org/entity/Q1752712,Nicolaus Copernicus University in Toruń,employment
http://www.wikidata.org/entity/Q107315601,http://www.wikidata.org/entity/Q651690,Polish Academy of Sciences,employment
http://www.wikidata.org/entity/Q107315601,http://www.wikidata.org/entity/Q9360477,Toruń Society of Arts and Sciences,membership
http://www.wikidata.org/entity/Q107315601,http://www.wikidata.org/entity/Q9380716,Wyższa Szkoła Bankowa w Toruniu,employment
http://www.wikidata.org/entity/Q107322291,http://www.wikidata.org/entity/Q204457,University of Bergen,employment
http://www.wikidata.org/entity/Q107339233,http://www.wikidata.org/entity/Q681,Warsaw University of Life Sciences,education
http://www.wikidata.org/entity/Q107345893,http://www.wikidata.org/entity/Q2297486,Università degli Studi Roma Tre,employment
http://www.wikidata.org/entity/Q107361617,http://www.wikidata.org/entity/Q615154,University of Silesia in Katowice,education
http://www.wikidata.org/entity/Q107361617,http://www.wikidata.org/entity/Q9346299,Wikimedia Poland,employment
http://www.wikidata.org/entity/Q107363501,http://www.wikidata.org/entity/Q131252,University of Chicago,education
http://www.wikidata.org/entity/Q107363501,http://www.wikidata.org/entity/Q1857293,Pontifical Catholic University of Rio de Janeiro,employment
http://www.wikidata.org/entity/Q107363501,http://www.wikidata.org/entity/Q7894394,Universidade Santa Úrsula,education
http://www.wikidata.org/entity/Q107363774,http://www.wikidata.org/entity/Q1851014,Ural State University,education
http://www.wikidata.org/entity/Q107363774,http://www.wikidata.org/entity/Q4476754,Ural State Pedagogical University,employment
http://www.wikidata.org/entity/Q107378007,http://www.wikidata.org/entity/Q280305,University of A Coruña,education
http://www.wikidata.org/entity/Q107390502,http://www.wikidata.org/entity/Q546118,Paris-Sorbonne University - Paris IV,employment
http://www.wikidata.org/entity/Q107400811,http://www.wikidata.org/entity/Q1330634,University of Brasília,employment
http://www.wikidata.org/entity/Q107420041,http://www.wikidata.org/entity/Q1115232,Polish Philosophical Society,membership
http://www.wikidata.org/entity/Q107420041,http://www.wikidata.org/entity/Q11822789,Polskie Towarzystwo Nauk Politycznych,membership
http://www.wikidata.org/entity/Q107420041,http://www.wikidata.org/entity/Q137503,University of Łódź,education
http://www.wikidata.org/entity/Q107420041,http://www.wikidata.org/entity/Q137503,University of Łódź,employment
http://www.wikidata.org/entity/Q107436597,http://www.wikidata.org/entity/Q149433,Brandenburg University of Technology Cottbus-Senftenberg,employment
http://www.wikidata.org/entity/Q107436597,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin,education
http://www.wikidata.org/entity/Q107436597,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin,employment
http://www.wikidata.org/entity/Q107456671,http://www.wikidata.org/entity/Q151510,Heidelberg University,education
http://www.wikidata.org/entity/Q107456671,http://www.wikidata.org/entity/Q152087,Humboldt-Universität zu Berlin,education
http://www.wikidata.org/entity/Q107456671,http://www.wikidata.org/entity/Q153978,University of Tübingen,employment
http://www.wikidata.org/entity/Q107465479,http://www.wikidata.org/entity/Q1119337,Max Planck Institute for the Study of Societies,employment
http://www.wikidata.org/entity/Q107465479,http://www.wikidata.org/entity/Q127990,Australian National University,employment
http://www.wikidata.org/entity/Q107465479,http://www.wikidata.org/entity/Q149481,European University Viadrina,employment
http://www.wikidata.org/entity/Q107465479,http://www.wikidata.org/entity/Q152087,Humboldt-Universität zu Berlin,education
http://www.wikidata.org/entity/Q107465479,http://www.wikidata.org/entity/Q152087,Humboldt-Universität zu Berlin,employment
http://www.wikidata.org/entity/Q107465479,http://www.wikidata.org/entity/Q1547084,University of Twente,employment
http://www.wikidata.org/entity/Q107465479,http://www.wikidata.org/entity/Q2020251,Rathenau Institute,employment
http://www.wikidata.org/entity/Q107465479,http://www.wikidata.org/entity/Q24382,Bielefeld University,education
http://www.wikidata.org/entity/Q107465479,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin,employment
http://www.wikidata.org/entity/Q1074700,http://www.wikidata.org/entity/Q131252,University of Chicago,education
http://www.wikidata.org/entity/Q1074700,http://www.wikidata.org/entity/Q1378320,Swarthmore College,education
http://www.wikidata.org/entity/Q1074700,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,membership
http://www.wikidata.org/entity/Q1074700,http://www.wikidata.org/entity/Q49115,Cornell University,employment
http://www.wikidata.org/entity/Q1074700,http://www.wikidata.org/entity/Q640652,University of Oklahoma,employment
http://www.wikidata.org/entity/Q107488163,http://www.wikidata.org/entity/Q1136919,Iowa State University,education
http://www.wikidata.org/entity/Q107488163,http://www.wikidata.org/entity/Q467040,American Statistical Association,membership
http://www.wikidata.org/entity/Q107488163,http://www.wikidata.org/entity/Q597236,Washington State University,employment
http://www.wikidata.org/entity/Q107488382,http://www.wikidata.org/entity/Q467040,American Statistical Association,membership
http://www.wikidata.org/entity/Q107488382,http://www.wikidata.org/entity/Q6974659,NORC at the University of Chicago,employment
http://www.wikidata.org/entity/Q107505898,http://www.wikidata.org/entity/Q161976,University of Würzburg,education
http://www.wikidata.org/entity/Q107506,http://www.wikidata.org/entity/Q1060621,Ankara University,employment
http://www.wikidata.org/entity/Q107506,http://www.wikidata.org/entity/Q152087,Humboldt-Universität zu Berlin,education
http://www.wikidata.org/entity/Q107506,http://www.wikidata.org/entity/Q168756,"University of California, Berkeley",employment
http://www.wikidata.org/entity/Q107506,http://www.wikidata.org/entity/Q684415,Bavarian Academy of Sciences and Humanities,membership
http://www.wikidata.org/entity/Q107548754,http://www.wikidata.org/entity/Q13221862,"Faculty of Arts, Palacký University of Olomouc",education
http://www.wikidata.org/entity/Q107576551,http://www.wikidata.org/entity/Q102398072,philosophy faculty of the German university of Prague,education
http://www.wikidata.org/entity/Q107576551,http://www.wikidata.org/entity/Q102398283,"faculty of science, German University in Prague",education
http://www.wikidata.org/entity/Q107600785,http://www.wikidata.org/entity/Q45855,University of Bergamo,employment
http://www.wikidata.org/entity/Q107600785,http://www.wikidata.org/entity/Q499911,University of Turin,education
http://www.wikidata.org/entity/Q107600785,http://www.wikidata.org/entity/Q820887,University of Florence,education
http://www.wikidata.org/entity/Q107601,http://www.wikidata.org/entity/Q153006,Freie Universität Berlin,education
http://www.wikidata.org/entity/Q107601,http://www.wikidata.org/entity/Q153012,University of Potsdam,employment
http://www.wikidata.org/entity/Q107601,http://www.wikidata.org/entity/Q161982,Johannes Gutenberg University Mainz,education
http://www.wikidata.org/entity/Q107601,http://www.wikidata.org/entity/Q50662,Goethe University Frankfurt,education
http://www.wikidata.org/entity/Q107601,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin,employment
http://www.wikidata.org/entity/Q107609253,http://www.wikidata.org/entity/Q18483630,Brazilian Centre for Analysis and Planning,employment
http://www.wikidata.org/entity/Q107609253,http://www.wikidata.org/entity/Q835960,University of São Paulo,education
http://www.wikidata.org/entity/Q107609253,http://www.wikidata.org/entity/Q835960,University of São Paulo,employment
http://www.wikidata.org/entity/Q107621696,http://www.wikidata.org/entity/Q74343,Duquesne University,employment
http://www.wikidata.org/entity/Q107637412,http://www.wikidata.org/entity/Q131252,University of Chicago,education
http://www.wikidata.org/entity/Q107637412,http://www.wikidata.org/entity/Q201603,Simon Fraser University,education
http://www.wikidata.org/entity/Q107637412,http://www.wikidata.org/entity/Q309350,Northwestern University,employment
http://www.wikidata.org/entity/Q107637412,http://www.wikidata.org/entity/Q499451,Rutgers University,education
http://www.wikidata.org/entity/Q107650687,http://www.wikidata.org/entity/Q11426270,Josai University,employment
http://www.wikidata.org/entity/Q107650687,http://www.wikidata.org/entity/Q1616573,Stendhal University,education
http://www.wikidata.org/entity/Q107650687,http://www.wikidata.org/entity/Q204626,Hitotsubashi University,education
http://www.wikidata.org/entity/Q107650687,http://www.wikidata.org/entity/Q914024,Yokohama City University,education
http://www.wikidata.org/entity/Q107652236,http://www.wikidata.org/entity/Q230492,University of Michigan,education
http://www.wikidata.org/entity/Q107656513,http://www.wikidata.org/entity/Q199948,University of Concepción,education
http://www.wikidata.org/entity/Q107710430,http://www.wikidata.org/entity/Q222738,National Autonomous University of Mexico,education
http://www.wikidata.org/entity/Q107710430,http://www.wikidata.org/entity/Q255898,Latin American School for Social Sciences,education
http://www.wikidata.org/entity/Q107710430,http://www.wikidata.org/entity/Q270145,National University of San Marcos,education
http://www.wikidata.org/entity/Q107710430,http://www.wikidata.org/entity/Q270145,National University of San Marcos,employment
http://www.wikidata.org/entity/Q107745,http://www.wikidata.org/entity/Q156725,University of Hamburg,employment
http://www.wikidata.org/entity/Q107804869,http://www.wikidata.org/entity/Q131262,University of Bologna,employment
http://www.wikidata.org/entity/Q107804869,http://www.wikidata.org/entity/Q209842,University of Paris,education
http://www.wikidata.org/entity/Q1078177,http://www.wikidata.org/entity/Q1668564,Psyche,employment
http://www.wikidata.org/entity/Q1078177,http://www.wikidata.org/entity/Q50662,Goethe University Frankfurt,employment
http://www.wikidata.org/entity/Q107839762,http://www.wikidata.org/entity/Q131262,University of Bologna,employment
http://www.wikidata.org/entity/Q107839762,http://www.wikidata.org/entity/Q1378099,European University Institute,education
http://www.wikidata.org/entity/Q107839762,http://www.wikidata.org/entity/Q1378099,European University Institute,employment
http://www.wikidata.org/entity/Q107839762,http://www.wikidata.org/entity/Q193510,University of Padua,education
http://www.wikidata.org/entity/Q107839762,http://www.wikidata.org/entity/Q235034,University of Pittsburgh,employment
http://www.wikidata.org/entity/Q107839762,http://www.wikidata.org/entity/Q672416,Scuola Normale Superiore,employment
http://www.wikidata.org/entity/Q107888,http://www.wikidata.org/entity/Q309948,Ruhr University Bochum,employment
http://www.wikidata.org/entity/Q107888,http://www.wikidata.org/entity/Q700758,Saarland University,employment
http://www.wikidata.org/entity/Q107959168,http://www.wikidata.org/entity/Q219563,University of Washington,employment
http://www.wikidata.org/entity/Q107959168,http://www.wikidata.org/entity/Q49115,Cornell University,education
http://www.wikidata.org/entity/Q107959168,http://www.wikidata.org/entity/Q766145,University of Oregon,education
http://www.wikidata.org/entity/Q107959168,http://www.wikidata.org/entity/Q838330,University of Wisconsin–Madison,education
http://www.wikidata.org/entity/Q107975979,http://www.wikidata.org/entity/Q1378099,European University Institute,education
http://www.wikidata.org/entity/Q107975979,http://www.wikidata.org/entity/Q1378099,European University Institute,employment
http://www.wikidata.org/entity/Q107975979,http://www.wikidata.org/entity/Q193510,University of Padua,employment
